"arc_length","start time: 0 s","end time: 0.12s"
0.00709559,0.000000,0.000000
0.00710373,0.000000,0.000000
0.00711188,0.000000,0.000000
0.00712003,0.000000,0.000000
0.00712817,0.000000,0.000000
0.00713632,0.000000,0.000000
0.00714447,0.000000,0.000000
0.00715261,0.000000,0.000000
0.00716076,0.000000,0.000000
0.00716891,0.000000,0.000000
0.00717705,0.000000,0.000000
0.0071852,0.000000,0.000000
0.00719335,0.000000,0.000000
0.00720149,0.000000,0.000000
0.00720964,0.000000,0.000000
0.00721778,0.000000,0.000000
0.00722593,0.000000,0.000000
0.00723408,0.000000,0.000000
0.00724222,0.000000,0.000000
0.00725037,0.000000,0.000000
0.00725852,0.000000,0.000000
0.00726666,0.000000,0.000000
0.00727481,0.000000,0.000000
0.00728296,0.000000,0.000000
0.0072911,0.000000,0.000000
0.00729925,0.000000,0.000000
0.0073074,0.000000,0.000000
0.00731554,0.000000,0.000000
0.00732369,0.000000,0.000000
0.00733184,0.000000,0.000000
0.00733998,0.000000,0.000000
0.00734813,0.000000,0.000000
0.00735628,0.000000,0.000000
0.00736442,0.000000,0.000000
0.00737257,0.000000,0.000000
0.00738071,0.000000,0.000000
0.00738886,0.000000,0.000000
0.00739701,0.000000,0.000000
0.00740515,0.000000,0.000000
0.0074133,0.000000,0.000000
0.00742145,0.000000,0.000000
0.00742959,0.000000,0.000000
0.00743774,0.000000,0.000000
0.00744589,0.000000,0.000000
0.00745403,0.000000,0.000000
0.00746218,0.000000,0.000000
0.00747033,0.000000,0.000000
0.00747847,0.000000,0.000000
0.00748662,0.000000,0.000000
0.00749477,0.000000,0.000000
0.00750291,0.000000,0.000000
0.00751106,0.000000,0.000000
0.0075192,0.000000,0.000000
0.00752735,0.000000,0.000000
0.0075355,0.000000,0.000000
0.00754364,0.000000,0.000000
0.00755179,0.000000,0.000000
0.00755994,0.000000,0.000000
0.00756808,0.000000,0.000000
0.00757623,0.000000,0.000000
0.00758438,0.000000,0.000000
0.00759252,0.000000,0.000000
0.00760067,0.000000,0.000000
0.00760882,0.000000,0.000000
0.00761696,0.000000,0.000000
0.00762511,0.000000,0.000000
0.00763326,0.000000,0.000000
0.0076414,0.000000,0.000000
0.00764955,0.000000,0.000000
0.0076577,0.000000,0.000000
0.00766584,0.000000,0.000000
0.00767399,0.000000,0.000000
0.00768213,0.000000,0.000000
0.00769028,0.000000,0.000000
0.00769843,0.000000,0.000000
0.00770657,0.000000,0.000000
0.00771472,0.000000,0.000000
0.00772287,0.000000,0.000000
0.00773101,0.000000,0.000000
0.00773916,0.000000,0.000000
0.00774731,0.000000,0.000000
0.00775545,0.000000,0.000000
0.0077636,0.000000,0.000000
0.00777175,0.000000,0.000000
0.00777989,0.000000,0.000000
0.00778804,0.000000,0.000000
0.00779619,0.000000,0.000000
0.00780433,0.000000,0.000000
0.00781248,0.000000,0.000000
0.00782062,0.000000,0.000000
0.00782877,0.000000,0.000000
0.00783692,0.000000,0.000000
0.00784506,0.000000,0.000000
0.00785321,0.000000,0.000000
0.00786136,0.000000,0.000000
0.0078695,0.000000,0.000000
0.00787765,0.000000,0.000000
0.0078858,0.000000,0.000000
0.00789394,0.000000,0.000000
0.00790209,0.000000,0.000000
0.00791024,0.000000,0.000000
0.00791838,0.000000,0.000000
0.00792653,0.000000,0.000000
0.00793468,0.000000,0.000000
0.00794282,0.000000,0.000000
0.00795097,0.000000,0.000000
0.00795912,0.000000,0.000000
0.00796726,0.000000,0.000000
0.00797541,0.000000,0.000000
0.00798355,0.000000,0.000000
0.0079917,0.000000,0.000000
0.00799985,0.000000,0.000000
0.00800799,0.000000,0.000000
0.00801614,0.000000,0.000000
0.00802429,0.000000,0.000000
0.00803243,0.000000,0.000000
0.00804058,0.000000,0.000000
0.00804873,0.000000,0.000000
0.00805687,0.000000,0.000000
0.00806502,0.000000,0.000000
0.00807317,0.000000,0.000000
0.00808131,0.000000,0.000000
0.00808946,0.000000,0.000000
0.0080976,0.000000,0.000000
0.00810575,0.000000,0.000000
0.0081139,0.000000,0.000000
0.00812204,0.000000,0.000000
0.00813019,0.000000,0.000000
0.00813834,0.000000,0.000000
0.00814648,0.000000,0.000000
